name,state,latitude,longitude,population
Dugger,IN,39.07004,-87.26140,898
Dugway,UT,40.22105,-112.74441,795
Duke City,NM,35.08449,-106.65114,564559
Dulac,LA,29.38883,-90.71398,1463
Dulce,NM,36.93362,-106.99893,2743
Dulles Town Center,VA,39.03761,-77.41582,4601
Duluth,GA,34.00288,-84.14464,29193
Duluth,MN,46.78327,-92.10658,86110
Dumas,AR,33.88705,-91.49179,4323
Dumas,TX,35.86559,-101.97324,15001
Dumbarton,VA,37.60376,-77.49137,7879
Dumfries,VA,38.56762,-77.32804,5217
Dumont,CO,39.76471,-105.60028,0
Dumont,IA,42.75192,-92.97547,627
Dumont,NJ,40.94065,-73.99681,18001
Dunbar,PA,39.97785,-79.61448,1018
Dunbar,WV,38.36065,-81.73735,7659
Dunbar-Broadway,MD,39.29602,-76.59520,749
Duncan,AZ,32.72146,-109.10534,799
Duncan,OK,34.50230,-97.95781,23231
Duncan,SC,34.93790,-82.14511,3317
Duncan Falls,OH,39.87201,-81.90930,880
Duncannon,PA,40.39814,-77.02303,1487
Duncansville,PA,40.42341,-78.43390,1204
Duncanville,TX,32.65180,-96.90834,39826
Duncombe,IA,42.47053,-93.99356,394
Dundalk,MD,39.25066,-76.52052,63597
Dundas,MN,44.42941,-93.20188,1481
Dundee,FL,28.02252,-81.61924,4090
Dundee,IL,42.09808,-88.28286,0
Dundee,MI,41.95727,-83.65966,3994
Dundee,NY,42.52340,-76.97663,1665
Dundee,OR,45.27817,-123.01094,3200
Dunean,SC,34.82484,-82.41929,3671
Dunedin,FL,28.01990,-82.77323,36164
Dunellen,NJ,40.58927,-74.47182,7431
Dunes City,OR,43.88318,-124.11512,1339
Dunkerton,IA,42.56999,-92.16046,842
Dunkirk,IN,40.75643,-86.39361,2630
Dunkirk,MD,38.72178,-76.66052,2509
Dunkirk,NY,42.47950,-79.33393,12081
Dunkirk,OH,40.78922,-83.64326,862
Dunkirk Town Center,MD,38.72039,-76.65857,2520
Dunlap,IA,41.85443,-95.60056,977
Dunlap,IL,40.86170,-89.67871,1417
Dunlap,IN,41.63783,-85.92166,6235
Dunlap,OH,39.29228,-84.61800,1719
Dunlap,TN,35.37146,-85.39052,5108
Dunmore,PA,41.41980,-75.63241,13379
Dunn,NC,35.30627,-78.60890,9723
Dunn Loring,VA,38.89344,-77.22165,8803
Dunnavant,AL,33.49344,-86.54415,981
Dunnellon,FL,29.04914,-82.46093,1777
Dunnigan,CA,38.88518,-121.96969,1416
Dunnstown,PA,41.14590,-77.42137,1360
Dunseith,ND,48.81306,-100.06097,797
Dunsmuir,CA,41.20821,-122.27195,1582
Dunstable,MA,42.67509,-71.48284,2878
Dunwoody,GA,33.94621,-84.33465,48733
Dupo,IL,38.51616,-90.21039,3921
Dupont,PA,41.32508,-75.74547,2714
Dupont Circle,DC,38.90844,-77.04414,23226
Dupree,SD,45.04748,-101.60099,527
Duquesne,MO,37.07673,-94.45939,1736
Duquesne,PA,40.38146,-79.85977,5535
Duram,NC,35.99403,-78.89862,257636
Durand,IL,42.43640,-89.33206,1409
Durand,MI,42.91198,-83.98468,3338
Durand,WI,44.62635,-91.96573,1847
Durango,CO,37.27528,-107.88007,18006
Durant,IA,41.59975,-90.91070,1816
Durant,MS,33.07513,-89.85453,2486
Durant,OK,33.99399,-96.37082,17286
Durham,CA,39.64627,-121.79998,5518
Durham,CT,41.48176,-72.68121,2933
Durham,NC,35.99403,-78.89862,257636
Durham,NH,43.13397,-70.92645,10345
Durham,NY,42.39953,-74.17236,2670
Durham,OR,45.40206,-122.75287,1938
Durhamsville,NC,35.99403,-78.89862,257636
Durhamville,NY,43.12062,-75.67102,584
Duryea,PA,41.34397,-75.73853,4933
Dushore,PA,41.52424,-76.40077,592
Duson,LA,30.23576,-92.18540,1775
Dustin Acres,CA,35.21941,-119.39067,652
Dutch Harbor,AK,53.88980,-166.54220,4376
Duvall,WA,47.74232,-121.98568,7674
Duxbury,MA,42.04177,-70.67226,15059
Dwight,IL,41.09448,-88.42506,4063
Dyckesville,WI,44.64333,-87.76121,538
Dyer,AR,35.49231,-94.13771,860
Dyer,IN,41.49420,-87.52171,16051
Dyer,TN,36.06673,-88.99395,2274
Dyersburg,TN,36.03452,-89.38563,16781
Dyersville,IA,42.48444,-91.12291,4204
Dyker Heights,NY,40.62149,-74.00958,34399
Dysart,IA,42.17166,-92.30630,1354
Dzekson,MS,32.29876,-90.18481,153701
Dzeksona,MS,32.29876,-90.18481,153701
Dzeksonas,MS,32.29876,-90.18481,153701
Dzeksons,MS,32.29876,-90.18481,153701
Dzeksonvil,FL,30.33218,-81.65565,1009833
Dzeksonvila,FL,30.33218,-81.65565,1009833
Dzeksonvilis,FL,30.33218,-81.65565,1009833
Dzersi Siti,NJ,40.72816,-74.07764,264290
Dzersi Sitis,NJ,40.72816,-74.07764,264290
Dzersisitija,NJ,40.72816,-74.07764,264290
Dzerzi Siti,NJ,40.72816,-74.07764,264290
Dzhaksnvil,FL,30.33218,-81.65565,1009833
Dzhaksun,MS,32.29876,-90.18481,153701
Dzhehksan,MS,32.29876,-90.18481,153701
Dzhehksanvil,FL,30.33218,-81.65565,1009833
Dzhehksonvill,FL,30.33218,-81.65565,1009833
Dzhehrsi-Sici,NJ,40.72816,-74.07764,264290
Dzhekson,MS,32.29876,-90.18481,153701
Dzheksonvill,FL,30.33218,-81.65565,1009833
Dzhersej Siti,NJ,40.72816,-74.07764,264290
Dzhersi-Siti,NJ,40.72816,-74.07764,264290
Dzhursi Siti,NJ,40.72816,-74.07764,264290
E-Chicago,IL,41.85003,-87.65005,2664452
ELP,TX,31.75872,-106.48693,678815
EMT,CA,34.06862,-118.02757,116732
EUG,OR,44.05207,-123.08675,176654
EVV,IN,37.97476,-87.55585,119943
EWB,MA,41.63526,-70.92701,101079
EWR,NJ,40.73566,-74.17237,281944
Eabhraig Nuadh,NY,40.71427,-74.00597,8804190
Eads,CO,38.48056,-102.78186,608
Eagan,MN,44.80413,-93.16689,66286
Eagar,AZ,34.11124,-109.29238,4869
Eagle,CO,39.65526,-106.82865,6678
Eagle,ID,43.69544,-116.35401,23612
Eagle,MI,42.80781,-84.78860,123
Eagle,NE,40.81667,-96.43029,1047
Eagle,WI,42.87946,-88.47427,1974
Eagle Bend,MN,46.16496,-95.03919,510
Eagle Butte,SD,45.00248,-101.23349,1318
Eagle Grove,IA,42.66414,-93.90439,3419
Eagle Lake,FL,27.97836,-81.75647,2474
Eagle Lake,ME,47.04004,-68.58949,625
Eagle Lake,MN,44.16497,-93.88134,2841
Eagle Lake,TX,29.58968,-96.33358,3650
Eagle Lake,WI,42.70696,-88.12814,1192
Eagle Mountain,TX,32.89346,-97.44446,7003
Eagle Mountain,UT,40.31412,-112.00688,27332
Eagle Pass,TX,28.70914,-100.49952,28765
Eagle Point,OR,42.47263,-122.80282,8902
Eagle River,AK,61.32139,-149.56778,24793
Eagle River,WI,45.91718,-89.24430,1363
Eagleton Village,TN,35.79508,-83.93185,5052
Eagletown,OK,34.03428,-94.57493,528
Eagleview,PA,40.05938,-75.68076,1644
Eagleville,MO,40.46917,-93.98717,305
Eagleville,PA,40.15955,-75.40824,4800
Eagleville,TN,35.74173,-86.64972,651
Earle,AR,35.27509,-90.46677,2282
Earlham,IA,41.49193,-94.12412,1405
Earlimart,CA,35.88412,-119.27233,8537
Earlington,KY,37.27421,-87.51194,1395
Earlsboro,OK,35.26757,-96.80335,639
Earlston,PA,40.00619,-78.37001,1122
Earlville,IA,42.48166,-91.27236,790
Earlville,IL,41.58948,-88.92203,1632
Earlville,NY,42.73979,-75.54518,830
Early,IA,42.46137,-95.15194,532
Early,TX,31.74210,-98.94561,2833
Earth,TX,34.23314,-102.41075,1012
Easley,SC,34.82984,-82.60152,20765
East Alton,IL,38.88033,-90.11122,6176
East Amherst,NY,43.01839,-78.69670,24914
East Antioch,CA,38.00492,-121.80579,110542
East Arlington,MD,39.33147,-76.66848,2187
East Atlantic Beach,NY,40.78982,-73.74708,2049
East Aurora,NY,42.76784,-78.61336,6236
East Avon,NY,42.90923,-77.70639,608
East Baltimore Midway,MD,39.31485,-76.60323,2318
East Bangor,PA,40.87954,-75.18379,1566
East Bank,WV,38.21816,-81.44289,932
East Barre,VT,44.15812,-72.45038,826
East Bend,NC,36.21653,-80.51256,600
East Berlin,PA,39.93760,-76.97859,1534
East Bernard,TX,29.53107,-96.07107,2304
East Bernstadt,KY,37.18953,-84.11771,716
East Berwick,PA,41.06203,-76.22243,2007
East Bethel,MN,45.31941,-93.20245,11692
East Boston,MA,42.37510,-71.03922,43066
East Brady,PA,40.98590,-79.61310,911
East Brainerd,TN,34.99591,-85.15023,15114
East Brewton,AL,31.09323,-87.06275,2419
East Bridgewater,MA,42.03343,-70.95921,14021
East Bronson,FL,29.45928,-82.59040,1945
East Brookfield,MA,42.22787,-72.04674,1323
East Brooklyn,CT,41.79677,-71.89729,1638
East Brunswick,NJ,40.42788,-74.41598,48495
East Butler,PA,40.87784,-79.84644,706
East Cambridge,MA,42.36676,-71.08005,13122
East Camden,AR,33.60789,-92.74016,862
East Canton,OH,40.78728,-81.28261,1600
East Carbon City,UT,39.54774,-110.41488,1270
East Chattanooga,TN,35.06535,-85.24912,154024
East Chicago,IN,41.63920,-87.45476,28699
East Cleveland,OH,41.53311,-81.57901,17344
East Cleveland,TN,35.16091,-84.85772,1608
East Concord,NH,43.24202,-71.53813,42605
East Conemaugh,PA,40.34868,-78.88364,1159
East Dailey,WV,38.78039,-79.89090,557
East Dennis,MA,41.74261,-70.16196,2753
East Douglas,MA,42.07232,-71.71340,2557
East Dublin,GA,32.54822,-82.87181,2392
East Dubuque,IL,42.49223,-90.64291,1658
East Dundee,IL,42.09891,-88.27147,3200
East Dunseith,ND,48.86556,-100.01680,500
East Earl,PA,40.11010,-76.03272,1144
East Ellijay,GA,34.68397,-84.47270,556
East Elmhurst,NY,40.76121,-73.86514,23150
East End,AR,34.55065,-92.34099,6998
East Falls,PA,40.01456,-75.19157,9631
East Falmouth,MA,41.57844,-70.55864,6038
East Farmingdale,NY,40.72927,-73.41679,6484
East Flat Rock,NC,35.28012,-82.42206,4995
East Flatbush,NY,40.65371,-73.93042,178464
East Florence,AL,34.80953,-87.64947,35733
East Foothills,CA,37.38105,-121.81745,8269
East Fork,AZ,33.79811,-109.93038,699
East Franklin,NJ,40.49330,-74.47110,8669
East Freedom,PA,40.35757,-78.42974,972
East Freehold,NJ,40.28094,-74.25126,4894
East Gaffney,SC,35.08013,-81.63287,3085
East Galesburg,IL,40.94782,-90.31013,796
East Garden City,NY,40.73083,-73.59806,6208
East Garfield Park,IL,41.88087,-87.70283,20656
East Glenville,NY,42.89452,-73.92790,6616
East Granby,CT,41.94121,-72.72732,0
East Grand Forks,MN,47.92998,-97.02452,8643
East Grand Rapids,MI,42.94114,-85.61003,11311
East Greenbush,NY,42.59091,-73.70179,4487
East Greenville,PA,40.40649,-75.50185,2985
East Greenwich,RI,41.66038,-71.45589,13682
East Griffin,GA,33.24373,-84.22881,1451
East Gull Lake,MN,46.40802,-94.35584,1011
East Haddam,CT,41.45315,-72.46120,9042
East Hampton,CT,41.57593,-72.50259,2691
East Hampton,NY,40.96343,-72.18480,1122
East Hampton,VA,37.03737,-76.33161,147993
East Hampton North,NY,40.97276,-72.18911,4142
East Hanover,NJ,40.82010,-74.36487,12194
East Harlem,NY,40.79472,-73.94250,115921
East Hartford,CT,41.78232,-72.61203,51252
East Harwich,MA,41.70011,-70.02724,4872
East Haven,CT,41.27621,-72.86843,29257
East Hazel Crest,IL,41.57365,-87.64643,1545
East Helena,MT,46.58966,-111.91555,2057
East Hemet,CA,33.74002,-116.93891,17418
East Highland Park,VA,37.58098,-77.40693,14796
East Hill-Meridian,WA,47.41052,-122.17369,29878
East Hills,NY,40.79371,-73.62707,7155
East Honolulu,HI,21.28906,-157.71734,49914
East Independence,MO,39.09556,-94.35523,110675
East Islip,NY,40.73204,-73.18567,14475
East Ithaca,NY,42.43952,-76.47855,2231
East Jordan,MI,45.15806,-85.12423,2371
East Kapolei,HI,21.35860,-158.05126,5299
East Kingston,NH,42.92564,-71.01672,1900
East La Mirada,CA,33.92446,-117.98895,9757
East Lake,FL,28.11085,-82.69482,30962
East Lake-Orient Park,FL,27.98269,-82.37878,22753
East Lansdowne,PA,39.94567,-75.26129,2665
East Lansing,MI,42.73698,-84.48387,48471
East Lexington,VA,37.79291,-79.42532,1463
East Liverpool,OH,40.61868,-80.57729,10846
East Longmeadow,MA,42.06454,-72.51259,15102
East Los Angeles,CA,34.02390,-118.17202,126496
East Lyme,CT,41.36899,-72.21758,0
East Machias,ME,44.73924,-67.38999,1350
East Manoa,HI,21.30544,-157.81145,2251
East Marion,NY,41.12760,-72.34008,926
East Massapequa,NY,40.67343,-73.43651,19069
East McKeesport,PA,40.38312,-79.80644,2108
East Meadow,NY,40.71399,-73.55902,38132
East Merrimack,NH,42.86814,-71.48340,4197
East Millcreek,UT,40.69995,-111.81049,20816
East Millinocket,ME,45.62755,-68.57448,1567
East Millstone,NJ,40.50149,-74.58071,579
East Milton,FL,30.61519,-87.02163,11074
East Missoula,MT,46.87076,-113.94455,2157
East Moline,IL,41.50087,-90.44430,21350
East Moriches,NY,40.80510,-72.76093,5249
East Mount Airy,PA,40.06450,-75.18750,18516
East Mountain,TX,32.59375,-94.85549,814
East Naples,FL,26.13842,-81.76648,22951
East Nassau,NY,42.50786,-73.50650,570
East New York,NY,40.66677,-73.88236,173198
East Newark,NJ,40.74843,-74.16181,2406
East Newnan,GA,33.35067,-84.77660,1321
East Norriton,PA,40.15043,-75.33637,13590
East Northport,NY,40.87676,-73.32456,20217
East Norwalk,CT,41.10565,-73.39845,84530
East Norwich,NY,40.84677,-73.53512,2709
East Oak Lane,PA,40.05011,-75.13295,9941
East Oakdale,CA,37.78798,-120.80382,2762
East Orange,NJ,40.76732,-74.20487,64949
East Palatka,FL,29.65830,-81.59841,1654
East Palestine,OH,40.83395,-80.54035,4576
East Palo Alto,CA,37.46883,-122.14108,29662
East Pasadena,CA,34.13814,-118.07384,6144
East Patchogue,NY,40.76704,-72.99622,22469
East Pecos,NM,35.57365,-105.66390,757
East Pensacola Heights,FL,30.42881,-87.17997,54104
East Peoria,IL,40.66615,-89.58010,23080
East Pepperell,MA,42.66537,-71.57312,2059
East Perrine,FL,25.60872,-80.33894,7156
East Petersburg,PA,40.10010,-76.35413,4525
East Phoenix,AZ,33.44838,-112.07404,1650070
East Pittsburgh,PA,40.39562,-79.83866,1794
East Point,GA,33.67955,-84.43937,35467
East Port Orchard,WA,47.52343,-122.62430,5919
East Porterville,CA,36.05745,-118.97566,6767
East Prairie,MO,36.77978,-89.38563,3155
East Prospect,PA,39.97204,-76.51997,936
East Providence,RI,41.81371,-71.37005,47408
East Quincy,CA,39.93406,-120.89801,2489
East Quogue,NY,40.84066,-72.58148,4757
East Rancho Dominguez,CA,33.89807,-118.19535,15135
East Randolph,NY,42.17284,-78.94782,620
East Renton Highlands,WA,47.48482,-122.11234,11140
East Richmond Heights,CA,37.94492,-122.31358,3280
East Ridge,TN,35.01424,-85.25190,20979
East Riverdale,MD,38.95800,-76.91100,15509
East Rochester,NY,43.10867,-77.48750,6666
East Rochester,PA,40.70007,-80.26812,550
East Rockaway,NY,40.64205,-73.66957,9894
East Rockingham,NC,34.91821,-79.76256,3736
East Rutherford,NJ,40.83399,-74.09709,9164
East Sahuarita,AZ,31.94286,-110.92842,1622
East Saint Louis,IL,38.62450,-90.15094,27006
East San Gabriel,CA,34.11300,-118.08500,14874
East Sandwich,MA,41.74177,-70.45169,3940
East Setauket,NY,40.94149,-73.10594,17006
East Shoreham,NY,40.94482,-72.87955,6666
East Somerville,MA,42.38673,-71.08390,8170
East Sonora,CA,37.97770,-120.36130,2266
East Sparta,OH,40.66728,-81.35483,804
East Spencer,NC,35.68181,-80.43228,1549
East Stroudsburg,PA,40.99954,-75.18129,10140
East Sumter,SC,33.92544,-80.29619,1343
East Syracuse,NY,43.06534,-76.07853,3010
East Tawakoni,TX,32.88429,-95.92913,901
East Tawas,MI,44.27946,-83.49025,2747
East Tremont,NY,40.84538,-73.89097,22886
East Troy,WI,42.78529,-88.40510,4295
East Tulare Villa,CA,36.20356,-119.28217,778
East Uniontown,PA,39.89980,-79.69782,2419
East Valley,NV,38.94340,-119.69923,1474
East Vandergrift,PA,40.59812,-79.56116,652
East Village,NY,40.72927,-73.98736,62832
East Washington,PA,40.17368,-80.23756,1966
East Wenatchee,WA,47.41568,-120.29313,13659
East Wenatchee Bench,WA,47.42568,-120.28118,8856
East Williston,FL,29.38896,-82.41731,694
East Williston,NY,40.75843,-73.63485,2578
East Windsor,CT,41.91232,-72.54509,4069
East York,PA,39.97371,-76.68636,8777
Eastaboga,AL,33.60594,-86.02136,0
Eastborough,KS,37.68807,-97.26366,768
Eastchester,NY,40.95833,-73.80861,19554
Easterwood,MD,39.30744,-76.65029,1178
Eastgate,WA,47.57266,-122.14578,4958
Eastham,MA,41.83011,-69.97391,5548
Easthampton,MA,42.26676,-72.66898,16611
Eastlake,OH,41.65394,-81.45039,18232
Eastland,TX,32.40152,-98.81756,3825
Eastlawn Gardens,PA,40.75065,-75.29573,3307
Eastman,GA,32.19767,-83.17765,5285
Eastmont,WA,47.89740,-122.18154,20101
Easton,CA,36.65023,-119.79070,2083
Easton,CT,41.25287,-73.29734,7625
Easton,MA,42.02454,-71.12866,23459
Easton,MD,38.77428,-76.07633,16617
Easton,ME,46.64115,-67.90947,1299
Easton,PA,40.68843,-75.22073,26915
Easton,TX,32.38738,-94.58298,501
Easton,WI,43.83803,-89.80679,1085
Eastover,NC,35.10000,-78.80000,3677
Eastover,SC,33.87682,-80.69287,817
Eastpoint,FL,29.73660,-84.87852,2337
Eastpointe,MI,42.46837,-82.95547,32657
Eastport,ME,44.90449,-66.98438,1266
Eastport,NY,40.82593,-72.73177,1831
Eastvale,CA,33.96358,-117.56418,59039
Eastview,TN,35.07564,-88.54533,697
Eastwick,PA,39.89039,-75.24240,5398
Eastwood,LA,32.55626,-93.56712,4093
Eastwood,MD,39.29015,-76.53062,764
Eastwood,MI,42.30310,-85.55028,6340
Eaton,CO,40.53026,-104.71135,4928
Eaton,IN,40.34032,-85.35080,1748
Eaton,OH,39.74394,-84.63662,8217
Eaton Estates,OH,41.30894,-82.00570,1222
Eaton Rapids,MI,42.50920,-84.65581,5225
Eatons Neck,NY,40.93065,-73.40151,1406
Eatonton,GA,33.32680,-83.38850,6520
Eatontown,NJ,40.29622,-74.05097,12301
Eatonville,FL,28.61472,-81.38062,2271
Eatonville,WA,46.86733,-122.26650,2900
Eau Claire,MI,41.98505,-86.29974,618
Eau Claire,WI,44.81135,-91.49849,67778
Ebensburg,PA,40.48507,-78.72474,3203
Echelon,NJ,39.84845,-74.99572,10743
Echo,OR,45.74235,-119.19557,702
Echo Lake,WA,47.78427,-122.04679,849
Echo Park,CA,34.07808,-118.26066,43832
Eckhart Mines,MD,39.65259,-78.89697,932
Eclectic,AL,32.63541,-86.03441,1029
Economy,PA,40.60007,-80.22478,9363
Ecorse,MI,42.24448,-83.14576,9257
Ecru,MS,34.35316,-89.02312,966
Ector,TX,33.57733,-96.27331,693
Edcouch,TX,26.29396,-97.96056,3316
Eddington,ME,44.82618,-68.69337,2133
Eddington,PA,40.08456,-74.94489,1906
Eddystone,PA,39.86011,-75.34436,2407
Eddyville,IA,41.15650,-92.63739,1012
Eddyville,KY,37.09450,-88.08030,2577
Eden,ID,42.60575,-114.21086,405
Eden,MD,38.28068,-75.65104,823
Eden,NC,36.48847,-79.76670,15403
Eden,NY,41.28871,-74.49433,3806
Eden,TX,31.21628,-99.84563,2786
Eden,UT,41.30050,-111.81216,600
Eden,WI,43.69360,-88.36094,862
Eden Isle,LA,30.22853,-89.79867,7041
Eden Prairie,MN,44.85469,-93.47079,63496
Eden Roc,HI,19.49028,-155.10278,1386
Eden Valley,MN,45.32607,-94.54611,1036
Edenburg,PA,40.56648,-75.96049,681
Edenton,NC,36.05794,-76.60772,4849
Edgar,WI,44.92719,-89.96346,1462
Edgard,LA,30.04326,-90.56009,2441
Edgartown,MA,41.38901,-70.51336,4306
Edgecliff Village,TX,32.65763,-97.34279,2970
Edgecomb,ME,43.95841,-69.63060,1133
Edgefield,SC,33.78958,-81.92956,4760
Edgeley,ND,46.35914,-98.71566,552
Edgemere,MD,39.24205,-76.44802,8669
Edgemere,NY,40.59622,-73.76763,9646
Edgemont,SD,43.30107,-103.82720,739
Edgemont Park,MI,42.74670,-84.59359,2358
Edgemoor,DE,39.75011,-75.49964,5677
Edgerton,KS,38.76473,-95.00802,1736
Edgerton,MN,43.87247,-96.12864,1139
Edgerton,MO,39.50500,-94.63329,575
Edgerton,OH,41.44866,-84.74801,1982
Edgerton,WI,42.83528,-89.06761,5532
Edgewater,AL,33.52677,-86.95777,883
Edgewater,CO,39.75304,-105.06415,5302
Edgewater,FL,28.98888,-80.90228,21566
Edgewater,IL,41.98337,-87.66395,54873
Edgewater,MD,38.93800,-76.55700,9023
Edgewater,NJ,40.82704,-73.97569,12034
Edgewater Park,NJ,40.06817,-74.90072,7387
Edgewood,FL,28.48612,-81.37229,2795
Edgewood,IA,42.64443,-91.40125,867
Edgewood,IL,42.24113,-88.92094,531
Edgewood,IN,40.10337,-85.73414,1878
Edgewood,KY,39.01867,-84.58189,8769
Edgewood,MD,39.41872,-76.29440,25562
Edgewood,NM,35.06144,-106.19141,3805
Edgewood,OH,41.87283,-80.77286,4432
Edgewood,PA,40.43201,-79.88144,3069
Edgewood,TX,32.69818,-95.88524,1450
Edgewood,WA,47.25010,-122.29373,9826
Edgeworth,PA,40.55118,-80.19284,1670
Edina,MN,44.88969,-93.34995,50138
Edina,MO,40.16754,-92.17268,1108
Edinboro,PA,41.87422,-80.13172,6335
Edinburg,IL,39.65727,-89.38953,1051
Edinburg,NY,43.22174,-74.10402,1220
Edinburg,TX,26.30174,-98.16334,84497
Edinburg,VA,38.82095,-78.56585,1069
Edinburgh,IN,39.35422,-85.96666,4546
Edison,GA,31.55823,-84.73825,1478
Edison,NJ,40.51872,-74.41210,102548
Edisto,SC,33.47654,-80.89870,2559
Edisun,NJ,40.51872,-74.41210,102548
Edmeston,NY,42.69785,-75.24378,657
Edmond,OK,35.65283,-97.47810,90092
Edmonds,WA,47.81065,-122.37736,41375
Edmondson Village,MD,39.29511,-76.68164,3642
Edmonston,MD,38.94678,-76.93109,1518
Edmonton,KY,36.98006,-85.61219,1568
Edmore,MI,43.40809,-85.03863,1196
Edmundson,MO,38.73588,-90.36400,837
Edna,TX,28.97859,-96.64609,5792
Edneyville,NC,35.39401,-82.34095,2367
Ednor Gardens-Lakeside,MD,39.33314,-76.59670,4865
Edon,OH,41.55644,-84.76885,818
Edwards,CO,39.64499,-106.59420,10266
Edwards,IL,40.74587,-89.74427,0
Edwards,MS,32.33015,-90.60565,1019
Edwards Air Force Base,CA,34.91637,-117.93535,2063
Edwardsburg,MI,41.79560,-86.08084,1227
Edwardsville,IL,38.81144,-89.95316,24992
Edwardsville,KS,39.06112,-94.81968,4390
Edwardsville,PA,41.26953,-75.91631,4732
Effingham,IL,39.12004,-88.54338,12604
Effingham,KS,39.52222,-95.40081,521
Effingham,NH,43.76119,-70.99645,1356
Effort,PA,40.93926,-75.43491,2269
Efland,NC,36.08125,-79.16918,734
Efrog Newydd,NY,40.71427,-74.00597,8804190
Egan,LA,30.23687,-92.50597,631
Egg Harbor City,NJ,39.52873,-74.64794,4239
Eggertsville,NY,42.96339,-78.80392,15019
Eglin Air Force Base,FL,30.45907,-86.55026,2274
Eglin Village,FL,30.46298,-86.53940,7000
Egypt,AL,34.07371,-86.15581,932
Egypt,PA,40.68010,-75.52991,2391
Egypt Lake-Leto,FL,28.01769,-82.50619,35282
Ehdison,NJ,40.51872,-74.41210,102548
Ehdison Taunship,NJ,40.51872,-74.41210,102548
Ehkron,OH,41.08144,-81.51901,197542
Ehl' Kakhon,CA,32.79477,-116.96253,103679
Ehl'-Kakhon,CA,32.79477,-116.96253,103679
Ehl'-Monte,CA,34.06862,-118.02757,116732
Ehl'-Monteh,CA,34.06862,-118.02757,116732
Ehl'-Pasa,TX,31.75872,-106.48693,678815
Ehl'-Paso,TX,31.75872,-106.48693,678815
Ehl-Kakhon,CA,32.79477,-116.96253,103679
Ehl-Monte,CA,34.06862,-118.02757,116732
Ehldzhin,IL,42.03725,-88.28119,112111
Ehldzhyn,IL,42.03725,-88.28119,112111
Ehlizabeht,NJ,40.66399,-74.21070,129007
Ehlizabet,NJ,40.66399,-74.21070,129007
Ehlk-Grov,CA,38.40880,-121.37162,166913
Ehnn-Arbor,MI,42.27756,-83.74088,117070
Ehrenberg,AZ,33.60419,-114.52523,1470
Ehrhardt,SC,33.09683,-81.01427,507
Ehskandyda,CA,33.11921,-117.08642,151038
Ehskondido,CA,33.11921,-117.08642,151038
Ehvansvil,IN,37.97476,-87.55585,119943
Ehvansvill,IN,37.97476,-87.55585,119943
Ehverett,WA,47.97898,-122.20208,108010
Eidson Road,TX,28.67720,-100.48702,8960
Eielson Air Force Base,AK,64.66327,-147.05442,2647
Eighty Four,PA,40.18174,-80.13311,657
Ekialdeko Harlem,NY,40.79472,-73.94250,115921
El Cajon,CA,32.79477,-116.96253,103679
El Camino Real,CA,33.69662,-117.77668,15999
El Campo,TX,29.19664,-96.26969,11604
El Cenizo,TX,27.35224,-99.49254,3273
El Centro,CA,32.79200,-115.56305,43956
El Cerrito,CA,37.91576,-122.31164,23549
El Cerrito Corona,CA,33.84057,-117.52283,5100
El Cerro,NM,34.77400,-106.70400,2953
El Cerro Mission,NM,34.76227,-106.64450,4657
El Dorado,AR,33.20763,-92.66627,18386
El Dorado,KS,37.81724,-96.86225,12931
El Dorado Hills,CA,38.68574,-121.08217,42108
El Dorado Springs,MO,37.87698,-94.02133,3564
El Duende,NM,36.07419,-106.12002,707
El Granada,CA,37.50272,-122.46942,5467
El Jebel,CO,39.39498,-107.09033,3801
El Kagion,CA,32.79477,-116.96253,103679
El Kakhon,CA,32.79477,-116.96253,103679
El Lago,TX,29.56356,-95.04521,2706
El Mirage,AZ,33.61309,-112.32460,33935
El Monte,CA,34.06862,-118.02757,116732
El Monti,CA,34.06862,-118.02757,116732
El Pasas,TX,31.75872,-106.48693,678815
El Paso,CO,38.83388,-104.82136,456568
El Paso,IL,40.73920,-89.01646,2798
El Paso,TX,31.75872,-106.48693,678815
El Paso,WI,44.76969,-92.34408,680
El Portal,FL,25.85537,-80.19310,2491
El Prado Estates,AZ,32.70621,-114.52148,504
El Rancho,NM,35.88919,-106.07975,1199
El Reno,OK,35.53227,-97.95505,18516
El Rio,CA,34.23578,-119.16383,7198
El Rito,NM,36.34335,-106.18864,808
El Segundo,CA,33.91918,-118.41647,17037
El Sobrante,CA,37.97715,-122.29525,12669
El Valle de Arroyo Seco,NM,35.96280,-106.02947,1440
El Verano,CA,38.29769,-122.49165,4123
El'-Kakhon,CA,32.79477,-116.96253,103679
El'-Monte,CA,34.06862,-118.02757,116732
El'-Paso,TX,31.75872,-106.48693,678815
El-Paso,TX,31.75872,-106.48693,678815
Elaine,AR,34.30844,-90.85205,556
Elba,AL,31.41461,-86.06772,3903
Elba,NY,43.07728,-78.18696,663
Elberfeld,IN,38.15977,-87.44835,642
Elberta,AL,30.41436,-87.59776,1652
Elberton,GA,34.11159,-82.86863,4453
Elbow Lake,MN,45.99413,-95.97672,1144
Elbridge,NY,43.03451,-76.44799,1035
Elburn,IL,41.89225,-88.47230,5748
Elcajon,CA,32.79477,-116.96253,103679
Elcin,IL,42.03725,-88.28119,112111
Eldersburg,MD,39.40371,-76.95026,30531
Eldon,IA,40.91863,-92.22296,915
